head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13_0,head_13_1,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21_value_1,head_21_separator_1,head_21_value_2,head_21_separator_2,head_21_value_3,head_21_separator_3,head_21_value_4,head_22,body_0,body_1,body_2,body_3,body_4,body_5,body_6,body_7,body_8,body_9,body_10,body_11,body_12,body_13,body_14_value_1,body_14_separator_1,body_14_value_2,body_14_separator_2,body_14_value_3,body_14_separator_3,body_14_value_4,body_15_value_1,body_15_separator_1,body_15_value_2,body_15_separator_2,body_15_value_3,body_15_separator_3,body_15_value_4,body_15_separator_4,body_15_value_5,body_16,body_17,body_18,body_19,body_20,body_21
1836279601,16777217,66,2023,10,13,14,21,53,0,100,site_117,7,5541,01647,6615057,0,0,,,,,5,;,,,,,,,630000,3,,,,,,,,,,80,65,1,-54,;,108,;,-93,;,62,,;,,,,,,,,593805968190.0,4195355.0,,,,0
1836279601,16777217,66,2023,10,13,14,21,53,0,300,site_117,7,5541,01648,6615057,0,0,,,,,6,;,,,,,,,630000,3,,,,,,,,,,80,65,1,-45,;,96,;,20,;,-115,,;,,,,,,,,586283209869.0,4197136.0,,,,0
1836279601,16777217,66,2023,10,13,14,21,53,0,300,site_117,7,5541,01649,6615057,0,0,,,,,6,;,,,,,,,630000,3,,,,,,,,,,80,65,1,-21,;,109,;,-94,;,13,,;,,,,,,,,590588518925.0,4199411.0,,,,0
1836279601,16777217,66,2023,10,13,14,22,10,0,100,site_117,7,5541,01649,6615057,0,0,,,,,6,;,,,,,,,630000,3,,,,,,,,,,80,65,1,-21,;,109,;,-94,;,13,,;,,,,,,,,590588518925.0,4199411.0,,,,0
1836279601,16777217,66,2023,10,13,14,22,20,0,500,site_117,7,5541,01649,6615057,0,0,,,,,6,;,,,,,,,630000,3,,,,,,,,,,80,65,1,-21,;,109,;,-94,;,13,,;,,,,,,,,590588518925.0,4199411.0,,,,0
1836279601,16777217,66,2023,10,13,14,21,53,0,600,site_117,7,5541,01650,6615057,0,0,,,,,6,;,,,,,,,630000,3,,,,,,,,,,80,65,1,-59,;,100,;,-17,;,35,,;,,,,,,,,595953102627.0,4195858.0,,,,0
1836279601,16777217,65,2023,10,13,14,22,5,0,0,site_117,6,5541,01651,6615057,0,0,,,,,6,;,,,,,,,630000,3,,,,,,,,,,80,65,6,-15,;,97,;,65,;,-108,,;,,,,,,,,592820339092.0,4198756.0,,,,0
1836279601,16777217,66,2023,10,13,14,21,53,0,600,site_117,6,5541,01651,6615057,0,0,,,,,6,;,,,,,,,630000,3,,,,,,,,,,80,65,6,-15,;,97,;,65,;,-108,,;,,,,,,,,592820339092.0,4198756.0,,,,0
1836279601,16777217,64,2023,10,13,14,21,55,0,400,site_117,7,5541,01652,6615056,0,0,,,,,,;,,,,,,,630000,3,,,,,,,,,,5,128,1,-34,;,113,;,124,;,17,,;,,,,,,,,22315467702.0,4198679.0,,,,0
1836279601,16777217,66,2023,10,13,14,21,54,0,800,site_117,7,5541,01653,6615057,0,0,,,,,6,;,,,,,,,630000,3,,,,,,,,,,80,65,3,-9,;,108,;,57,;,-47,,;,,,,,,,,584167356881.0,4198851.0,,,,0
1836279601,16777217,64,2023,10,13,14,22,0,0,800,site_117,6,5541,01654,6615056,0,0,,,,,9,;,,,,,,,630000,3,,,,,,,,,,5,128,0,-102,;,10,;,10,;,-88,,;,,,,,,,,517341515.0,4200352.0,,,,0
1836279601,16777217,64,2023,10,13,14,22,20,0,300,site_117,7,5541,01654,6615056,0,0,,,,,9,;,,,,,,,630000,3,,,,,,,,,,5,128,0,-102,;,10,;,10,;,-88,,;,,,,,,,,517341515.0,4200352.0,,,,0
1836279601,16777217,66,2023,10,13,14,22,19,0,100,site_117,6,5541,01670,6615057,0,0,,,,,6,;,,,,,,,630000,3,,,,,,,,,,80,65,1,-46,;,109,;,-63,;,-72,,;,,,,,,,,590580933048.0,4194977.0,,,,0
1836279601,16777217,66,2023,10,13,14,22,20,0,500,site_117,6,5541,01670,6615057,0,0,,,,,6,;,,,,,,,630000,3,,,,,,,,,,80,65,1,-46,;,109,;,-63,;,-72,,;,,,,,,,,590580933048.0,4194977.0,,,,0
1836279601,16777217,66,2023,10,13,14,22,19,0,100,site_117,6,5541,01671,6615057,0,0,,,,,6,;,,,,,,,630000,3,,,,,,,,,,80,65,1,-18,;,97,;,98,;,-99,,;,,,,,,,,588437242525.0,4197748.0,,,,0
1836279601,16777217,66,2023,10,13,14,22,25,0,600,site_117,6,5541,01671,6615057,0,0,,,,,6,;,,,,,,,630000,3,,,,,,,,,,80,65,1,-18,;,97,;,98,;,-99,,;,,,,,,,,588437242525.0,4197748.0,,,,0
1836279601,16777217,66,2023,10,13,14,22,19,0,200,site_117,6,5541,01672,6615057,0,0,,,,,6,;,,,,,,,630000,3,,,,,,,,,,80,65,6,-21,;,98,;,-112,;,-119,,;,,,,,,,,590666297481.0,4197635.0,,,,0
1836279601,16777217,66,2023,10,13,14,22,25,0,600,site_117,6,5541,01672,6615057,0,0,,,,,6,;,,,,,,,630000,3,,,,,,,,,,80,65,6,-21,;,98,;,-112,;,-119,,;,,,,,,,,590666297481.0,4197635.0,,,,0
1836279601,16777217,66,2023,10,13,14,22,19,0,700,site_117,7,5541,01673,6615057,0,0,,,,,5,;,,,,,,,630000,3,,,,,,,,,,80,65,1,-6,;,100,;,83,;,-9,,;,,,,,,,,587365536759.0,4197077.0,,,,0
1836279601,16777217,66,2023,10,13,14,22,19,0,800,site_117,6,5541,01674,6615057,0,0,,,,,5,;,,,,,,,630000,3,,,,,,,,,,80,65,1,-36,;,98,;,-18,;,54,,;,,,,,,,,590576799286.0,4197870.0,,,,0
1836279601,16777217,66,2023,10,13,14,22,25,0,600,site_117,6,5541,01674,6615057,0,0,,,,,5,;,,,,,,,630000,3,,,,,,,,,,80,65,1,-36,;,98,;,-18,;,54,,;,,,,,,,,590576799286.0,4197870.0,,,,0
1836279601,16777217,66,2023,10,13,14,22,19,0,800,site_117,7,5541,01675,6615057,0,0,,,,,5,;,,,,,,,630000,3,,,,,,,,,,80,65,4,-28,;,96,;,37,;,115,,;,,,,,,,,595998950771.0,4197722.0,,,,0
1836279601,16777217,66,2023,10,13,14,22,20,0,0,site_117,6,5541,01676,6615057,0,0,,,,,5,;,,,,,,,630000,3,,,,,,,,,,80,65,3,-16,;,101,;,8,;,-7,,;,,,,,,,,595985926393.0,4199826.0,,,,0
1836279601,16777217,66,2023,10,13,14,22,25,0,600,site_117,6,5541,01676,6615057,0,0,,,,,5,;,,,,,,,630000,3,,,,,,,,,,80,65,3,-16,;,101,;,8,;,-7,,;,,,,,,,,595985926393.0,4199826.0,,,,0
1836279601,16777217,66,2023,10,13,14,22,20,0,200,site_117,6,5541,01677,6615057,0,0,,,,,6,;,,,,,,,630000,3,,,,,,,,,,80,65,3,-44,;,109,;,89,;,-53,,;,,,,,,,,598135675339.0,4196158.0,,,,0
1836279601,16777217,66,2023,10,13,14,22,25,0,600,site_117,6,5541,01677,6615057,0,0,,,,,6,;,,,,,,,630000,3,,,,,,,,,,80,65,3,-44,;,109,;,89,;,-53,,;,,,,,,,,598135675339.0,4196158.0,,,,0
1836279601,16777217,66,2023,10,13,14,22,20,0,400,site_117,6,5541,01678,6615057,0,0,,,,,6,;,,,,,,,630000,3,,,,,,,,,,80,65,3,-34,;,105,;,-8,;,-48,,;,,,,,,,,587388016848.0,4197097.0,,,,0
1836279601,16777217,66,2023,10,13,14,22,25,0,600,site_117,6,5541,01678,6615057,0,0,,,,,6,;,,,,,,,630000,3,,,,,,,,,,80,65,3,-34,;,105,;,-8,;,-48,,;,,,,,,,,587388016848.0,4197097.0,,,,0
1836279601,16777217,66,2023,10,13,14,22,20,0,700,site_117,6,5541,01679,6615057,0,0,,,,,5,;,,,,,,,630000,3,,,,,,,,,,80,65,4,-34,;,98,;,-73,;,-96,,;,,,,,,,,591703922592.0,4194325.0,,,,0
1836279601,16777217,66,2023,10,13,14,22,25,0,600,site_117,6,5541,01679,6615057,0,0,,,,,5,;,,,,,,,630000,3,,,,,,,,,,80,65,4,-34,;,98,;,-73,;,-96,,;,,,,,,,,591703922592.0,4194325.0,,,,0
1836279601,16777217,66,2023,10,13,14,22,30,0,800,site_117,6,5541,01680,6615057,0,0,,,,,6,;,,,,,,,630000,3,,,,,,,,,,80,65,2,-50,;,96,;,35,;,6,,;,,,,,,,,598108709638.0,4199227.0,,,,0
1836279601,16777217,66,2023,10,13,14,22,20,0,800,site_117,6,5541,01680,6615057,0,0,,,,,6,;,,,,,,,630000,3,,,,,,,,,,80,65,2,-50,;,96,;,35,;,6,,;,,,,,,,,598108709638.0,4199227.0,,,,0
1836279601,16777217,65,2023,10,13,14,22,21,0,0,site_117,7,5541,01681,6615057,0,0,,,,,6,;,,,,,,,630000,3,,,,,,,,,,80,65,1,-44,;,97,;,-5,;,-20,,;,,,,,,,,586287840236.0,4195397.0,,,,0
1836279601,16777217,66,2023,10,13,14,22,41,0,0,site_117,6,5541,01693,6615057,0,0,,,,,6,;,,,,,,,630000,3,,,,,,,,,,80,65,2,-50,;,96,;,35,;,6,,;,,,,,,,,599182451462.0,4197809.0,,,,0
1836279601,16777217,66,2023,10,13,14,22,35,0,100,site_117,6,5541,01693,6615057,0,0,,,,,6,;,,,,,,,630000,3,,,,,,,,,,80,65,2,-50,;,96,;,35,;,6,,;,,,,,,,,599182451462.0,4197809.0,,,,0
1836279601,16777217,66,2023,10,13,14,22,51,0,200,site_117,7,5541,01697,6615057,0,0,,,,,6,;,,,,,,,630000,3,,,,,,,,,,80,65,2,-22,;,103,;,-35,;,-39,,;,,,,,,,,591665880537.0,4196647.0,,,,0
1836279601,16777217,66,2023,10,13,14,22,39,0,800,site_117,7,5541,01697,6615057,0,0,,,,,6,;,,,,,,,630000,3,,,,,,,,,,80,65,2,-22,;,103,;,-35,;,-39,,;,,,,,,,,591665880537.0,4196647.0,,,,0
1836279601,16777217,65,2023,10,13,14,22,39,0,800,site_117,7,5541,01698,6615056,0,0,,,,,9,;,,,,,,,630000,3,,,,,,,,,,5,128,1,-47,;,23,;,73,;,-39,,;,,,,,,,,17351901949.0,4195077.0,,,,0
1836279601,16777217,66,2023,10,13,14,22,40,0,200,site_117,7,5541,01699,6615057,0,0,,,,,8,;,,,,,,,630000,3,,,,,,,,,,80,65,3,-38,;,99,;,-126,;,17,,;,,,,,,,,599200137745.0,4198440.0,,,,0
1836279601,16777217,66,2023,10,13,14,22,46,0,100,site_117,6,5541,01700,6615057,0,0,,,,,5,;,,,,,,,630000,3,,,,,,,,,,80,65,3,-29,;,100,;,-114,;,42,,;,,,,,,,,597060259370.0,4197313.0,,,,0
1836279601,16777217,66,2023,10,13,14,22,40,0,600,site_117,6,5541,01700,6615057,0,0,,,,,5,;,,,,,,,630000,3,,,,,,,,,,80,65,3,-29,;,100,;,-114,;,42,,;,,,,,,,,597060259370.0,4197313.0,,,,0
1836279601,16777217,66,2023,10,13,14,22,51,0,200,site_117,7,5541,01701,6615057,0,0,,,,,6,;,,,,,,,630000,3,,,,,,,,,,80,65,2,-16,;,107,;,51,;,-51,,;,,,,,,,,591678624717.0,4200289.0,,,,0
1836279601,16777217,66,2023,10,13,14,22,40,0,600,site_117,7,5541,01701,6615057,0,0,,,,,6,;,,,,,,,630000,3,,,,,,,,,,80,65,2,-16,;,107,;,51,;,-51,,;,,,,,,,,591678624717.0,4200289.0,,,,0
1836279601,16777217,66,2023,10,13,14,22,40,0,600,site_117,7,5541,01702,6615057,0,0,,,,,6,;,,,,,,,630000,3,,,,,,,,,,80,65,2,-43,;,98,;,-105,;,-107,,;,,,,,,,,589532067733.0,4196357.0,,,,0
1836279601,16777217,66,2023,10,13,14,22,40,0,900,site_117,7,5541,01703,6615057,0,0,,,,,6,;,,,,,,,630000,3,,,,,,,,,,80,65,2,-61,;,97,;,83,;,23,,;,,,,,,,,587371868951.0,4198482.0,,,,0
1836279601,16777217,66,2023,10,13,14,22,41,0,100,site_117,7,5541,01704,6615057,0,0,,,,,5,;,,,,,,,630000,3,,,,,,,,,,80,65,6,-51,;,105,;,96,;,-49,,;,,,,,,,,591746465999.0,4199362.0,,,,0
1836279601,16777217,65,2023,10,13,14,22,46,0,100,site_117,6,5541,01705,6615056,0,0,,,,,6,;,,,,,,,630000,3,,,,,,,,,,5,128,1,-35,;,-80,;,-68,;,-80,,;,,,,,,,,22207857985.0,4197951.0,,,,0
1836279601,16777217,65,2023,10,13,14,22,41,0,500,site_117,6,5541,01705,6615056,0,0,,,,,6,;,,,,,,,630000,3,,,,,,,,,,5,128,1,-35,;,-80,;,-68,;,-80,,;,,,,,,,,22207857985.0,4197951.0,,,,0
1836279601,16777217,65,2023,10,13,14,22,46,0,100,site_117,6,5541,01706,6615056,0,0,,,,,9,;,,,,,,,630000,3,,,,,,,,,,5,128,1,-110,;,127,;,42,;,-93,,;,,,,,,,,21894726959.0,4199816.0,,,,0
1836279601,16777217,65,2023,10,13,14,22,41,0,500,site_117,6,5541,01706,6615056,0,0,,,,,9,;,,,,,,,630000,3,,,,,,,,,,5,128,1,-110,;,127,;,42,;,-93,,;,,,,,,,,21894726959.0,4199816.0,,,,0
1836279601,16777217,65,2023,10,13,14,22,51,0,200,site_117,7,5541,01707,6615056,0,0,,,,,9,;,,,,,,,630000,3,,,,,,,,,,5,128,1,-56,;,11,;,49,;,77,,;,,,,,,,,18144362838.0,4195563.0,,,,0
1836279601,16777217,65,2023,10,13,14,22,41,0,600,site_117,7,5541,01707,6615056,0,0,,,,,9,;,,,,,,,630000,3,,,,,,,,,,5,128,1,-56,;,11,;,49,;,77,,;,,,,,,,,18144362838.0,4195563.0,,,,0
1836279601,16777217,62,2023,10,13,14,22,51,0,200,site_117,6,5541,01708,6615056,0,0,,,,,,;,,,,,,,630000,3,,,,,,,,,,5,128,0,-113,;,68,;,-61,;,-1,,;,,,,,,,,34865577.0,4199004.0,,,,0
1836279601,16777217,62,2023,10,13,14,22,42,0,400,site_117,6,5541,01708,6615056,0,0,,,,,,;,,,,,,,630000,3,,,,,,,,,,5,128,0,-113,;,68,;,-61,;,-1,,;,,,,,,,,34865577.0,4199004.0,,,,0
1836279601,16777217,66,2023,10,13,14,22,42,0,500,site_117,7,5541,01709,6615057,0,0,,,,,6,;,,,,,,,630000,3,,,,,,,,,,80,65,2,-47,;,98,;,-25,;,1,,;,,,,,,,,592752822017.0,4200444.0,,,,0
1836279601,16777217,65,2023,10,13,14,22,42,0,700,site_117,6,5541,01710,6615056,0,0,,,,,9,;,,,,,,,630000,3,,,,,,,,,,5,128,1,-107,;,126,;,-34,;,-30,,;,,,,,,,,18231329684.0,4197681.0,,,,0
1836279601,16777217,66,2023,10,13,14,22,45,0,600,site_117,7,5541,01711,6615057,0,0,,,,,5,;,,,,,,,630000,3,,,,,,,,,,80,65,3,-34,;,105,;,12,;,-2,,;,,,,,,,,586313837822.0,4198735.0,,,,0
1836279601,16777217,65,2023,10,13,14,22,50,0,300,site_117,7,5541,01718,6615056,0,0,,,,,9,;,,,,,,,630000,3,,,,,,,,,,5,128,1,-47,;,23,;,73,;,-39,,;,,,,,,,,21646869245.0,4194634.0,,,,0
1836279601,16777217,65,2023,10,13,14,23,1,0,500,site_117,7,5541,01718,6615056,0,0,,,,,9,;,,,,,,,630000,3,,,,,,,,,,5,128,1,-47,;,23,;,73,;,-39,,;,,,,,,,,21646869245.0,4194634.0,,,,0
1836279601,16777217,66,2023,10,13,14,22,56,0,700,site_117,2,5541,01722,6615057,0,0,,,,,6,;,,,,,,,630000,3,,,,,,,,,,80,65,1,-37,;,-28,;,85,;,39,,;,,,,,,,,668963157287.0,4200157.0,,,,0
1836279601,16777217,65,2023,10,13,14,22,57,0,0,site_117,2,5541,01723,6615057,0,0,,,,,5,;,,,,,,,630000,3,,,,,,,,,,80,65,6,-52,;,104,;,-50,;,19,,;,,,,,,,,591737589267.0,4200200.0,,,,0
1836279601,16777217,66,2023,10,13,14,23,1,0,500,site_117,2,5541,01723,6615057,0,0,,,,,5,;,,,,,,,630000,3,,,,,,,,,,80,65,6,-52,;,104,;,-50,;,19,,;,,,,,,,,591737589267.0,4200200.0,,,,0
1836279601,16777217,66,2023,10,13,14,22,57,0,600,site_117,2,5541,01724,6615057,0,0,,,,,6,;,,,,,,,630000,3,,,,,,,,,,80,65,2,-53,;,98,;,47,;,15,,;,,,,,,,,585226694415.0,4198829.0,,,,0
1836279601,16777217,66,2023,10,13,14,22,57,0,600,site_117,0,5541,01725,6615057,0,0,,,,,6,;,,,,,,,630000,3,,,,,,,,,,80,65,2,-26,;,102,;,124,;,14,,;,,,,,,,,589523729422.0,4198885.0,,,,0
1836279601,16777217,66,2023,10,13,14,23,1,0,500,site_117,0,5541,01725,6615057,0,0,,,,,6,;,,,,,,,630000,3,,,,,,,,,,80,65,2,-26,;,102,;,124,;,14,,;,,,,,,,,589523729422.0,4198885.0,,,,0
1836279601,16777217,64,2023,10,13,14,22,58,0,200,site_117,0,5541,01726,6615056,0,0,,,,,9,;,,,,,,,630000,3,,,,,,,,,,5,128,0,-45,;,-77,;,-84,;,54,,;,,,,,,,,251331499.0,4196377.0,,,,0
1836279601,16777217,64,2023,10,13,14,23,1,0,500,site_117,0,5541,01726,6615056,0,0,,,,,9,;,,,,,,,630000,3,,,,,,,,,,5,128,0,-45,;,-77,;,-84,;,54,,;,,,,,,,,251331499.0,4196377.0,,,,0
1836279601,16777217,64,2023,10,13,14,22,58,0,800,site_117,0,5541,01727,6615056,0,0,,,,,8,;,,,,,,,630000,3,,,,,,,,,,5,128,0,6,;,25,;,-28,;,-110,,;,,,,,,,,539361972.0,4197874.0,,,,0
1836279601,16777217,64,2023,10,13,14,23,1,0,500,site_117,0,5541,01727,6615056,0,0,,,,,8,;,,,,,,,630000,3,,,,,,,,,,5,128,0,6,;,25,;,-28,;,-110,,;,,,,,,,,539361972.0,4197874.0,,,,0
1836279601,16777217,66,2023,10,13,14,22,59,0,200,site_117,1,5541,01728,6615057,0,0,,,,,6,;,,,,,,,630000,3,,,,,,,,,,80,65,1,-50,;,103,;,115,;,-18,,;,,,,,,,,585211425774.0,4200552.0,,,,0
1836279601,16777217,66,2023,10,13,14,23,1,0,500,site_117,1,5541,01728,6615057,0,0,,,,,6,;,,,,,,,630000,3,,,,,,,,,,80,65,1,-50,;,103,;,115,;,-18,,;,,,,,,,,585211425774.0,4200552.0,,,,0
1836279601,16777217,66,2023,10,13,14,23,0,0,0,site_117,2,5541,01729,6615057,0,0,,,,,6,;,,,,,,,630000,3,,,,,,,,,,80,65,2,-20,;,100,;,32,;,-44,,;,,,,,,,,591668314324.0,4194687.0,,,,0
1836279601,16777217,66,2023,10,13,14,23,1,0,500,site_117,2,5541,01729,6615057,0,0,,,,,6,;,,,,,,,630000,3,,,,,,,,,,80,65,2,-20,;,100,;,32,;,-44,,;,,,,,,,,591668314324.0,4194687.0,,,,0
1836279601,16777217,66,2023,10,13,14,23,0,0,100,site_117,2,5541,01730,6615057,0,0,,,,,6,;,,,,,,,630000,3,,,,,,,,,,80,65,5,-12,;,97,;,-29,;,-42,,;,,,,,,,,587424859094.0,4199373.0,,,,0
1836279601,16777217,66,2023,10,13,14,23,1,0,500,site_117,2,5541,01730,6615057,0,0,,,,,6,;,,,,,,,630000,3,,,,,,,,,,80,65,5,-12,;,97,;,-29,;,-42,,;,,,,,,,,587424859094.0,4199373.0,,,,0
1836279601,16777217,66,2023,10,13,14,23,0,0,500,site_117,2,5541,01731,6615057,0,0,,,,,6,;,,,,,,,630000,3,,,,,,,,,,80,65,3,-11,;,107,;,78,;,104,,;,,,,,,,,594911211112.0,4197997.0,,,,0
1836279601,16777217,66,2023,10,13,14,23,0,0,700,site_117,0,5541,01732,6615057,0,0,,,,,6,;,,,,,,,630000,3,,,,,,,,,,80,65,2,-16,;,107,;,118,;,48,,;,,,,,,,,587376006704.0,4199951.0,,,,0
1836279601,16777217,66,2023,10,13,14,23,1,0,500,site_117,0,5541,01732,6615057,0,0,,,,,6,;,,,,,,,630000,3,,,,,,,,,,80,65,2,-16,;,107,;,118,;,48,,;,,,,,,,,587376006704.0,4199951.0,,,,0
1836279601,16777217,66,2023,10,13,14,23,8,0,500,site_117,1,5541,01733,6615057,0,0,,,,,6,;,,,,,,,630000,3,,,,,,,,,,80,65,1,-42,;,-93,;,-94,;,-75,,;,,,,,,,,634612146869.0,4196332.0,,,,0
1836279601,16777217,66,2023,10,13,14,23,11,0,700,site_117,1,5541,01733,6615057,0,0,,,,,6,;,,,,,,,630000,3,,,,,,,,,,80,65,1,-42,;,-93,;,-94,;,-75,,;,,,,,,,,634612146869.0,4196332.0,,,,0
1836279601,16777217,66,2023,10,13,14,23,8,0,700,site_117,2,5541,01734,6615057,0,0,,,,,6,;,,,,,,,630000,3,,,,,,,,,,80,65,4,-45,;,100,;,-41,;,127,,;,,,,,,,,590637651839.0,4198056.0,,,,0
1836279601,16777217,66,2023,10,13,14,23,11,0,700,site_117,2,5541,01734,6615057,0,0,,,,,6,;,,,,,,,630000,3,,,,,,,,,,80,65,4,-45,;,100,;,-41,;,127,,;,,,,,,,,590637651839.0,4198056.0,,,,0
1836279601,16777217,65,2023,10,13,14,23,13,0,700,site_117,1,5541,01735,6615056,0,0,,,,,9,;,,,,,,,630000,3,,,,,,,,,,5,128,1,-4,;,-60,;,51,;,-85,,;,,,,,,,,22356820844.0,4194568.0,,,,0
1836279601,16777217,65,2023,10,13,14,23,16,0,800,site_117,1,5541,01735,6615056,0,0,,,,,9,;,,,,,,,630000,3,,,,,,,,,,5,128,1,-4,;,-60,;,51,;,-85,,;,,,,,,,,22356820844.0,4194568.0,,,,0
1836279601,16777217,66,2023,10,13,14,23,21,0,200,site_117,2,5541,01736,6615057,0,0,,,,,6,;,,,,,,,630000,3,,,,,,,,,,80,65,6,-17,;,102,;,58,;,-13,,;,,,,,,,,597113625331.0,4196003.0,,,,0
1836279601,16777217,65,2023,10,13,14,23,22,0,0,site_117,2,5541,01736,6615057,0,0,,,,,6,;,,,,,,,630000,3,,,,,,,,,,80,65,6,-17,;,102,;,58,;,-13,,;,,,,,,,,597113625331.0,4196003.0,,,,0
1836279601,16777217,66,2023,10,13,14,23,13,0,800,site_117,2,5541,01741,6615057,0,0,,,,,6,;,,,,,,,630000,3,,,,,,,,,,80,65,3,-42,;,100,;,112,;,68,,;,,,,,,,,593838452804.0,4198513.0,,,,0
1836279601,16777217,66,2023,10,13,14,23,16,0,800,site_117,2,5541,01741,6615057,0,0,,,,,6,;,,,,,,,630000,3,,,,,,,,,,80,65,3,-42,;,100,;,112,;,68,,;,,,,,,,,593838452804.0,4198513.0,,,,0
1836279601,16777217,65,2023,10,13,14,23,14,0,0,site_117,1,5541,01742,6615057,0,0,,,,,6,;,,,,,,,630000,3,,,,,,,,,,80,65,6,-60,;,100,;,-55,;,5,,;,,,,,,,,600325179653.0,4195582.0,,,,0
1836279601,16777217,66,2023,10,13,14,23,14,0,200,site_117,2,5541,01743,6615057,0,0,,,,,5,;,,,,,,,630000,3,,,,,,,,,,80,65,1,-32,;,98,;,11,;,83,,;,,,,,,,,590582500179.0,4198387.0,,,,0
1836279601,16777217,66,2023,10,13,14,23,16,0,800,site_117,2,5541,01743,6615057,0,0,,,,,5,;,,,,,,,630000,3,,,,,,,,,,80,65,1,-32,;,98,;,11,;,83,,;,,,,,,,,590582500179.0,4198387.0,,,,0
1836279601,16777217,66,2023,10,13,14,23,14,0,500,site_117,1,5541,01744,6615057,0,0,,,,,5,;,,,,,,,630000,3,,,,,,,,,,80,65,4,-5,;,106,;,-97,;,-15,,;,,,,,,,,589557678065.0,4195657.0,,,,0
1836279601,16777217,66,2023,10,13,14,23,16,0,800,site_117,1,5541,01744,6615057,0,0,,,,,5,;,,,,,,,630000,3,,,,,,,,,,80,65,4,-5,;,106,;,-97,;,-15,,;,,,,,,,,589557678065.0,4195657.0,,,,0
1836279601,16777217,66,2023,10,13,14,23,15,0,300,site_117,2,5541,01745,6615057,0,0,,,,,6,;,,,,,,,630000,3,,,,,,,,,,80,65,5,-14,;,102,;,36,;,8,,;,,,,,,,,589571843080.0,4196841.0,,,,0
1836279601,16777217,66,2023,10,13,14,23,15,0,600,site_117,1,5541,01746,6615057,0,0,,,,,6,;,,,,,,,630000,3,,,,,,,,,,80,65,5,-22,;,106,;,84,;,55,,;,,,,,,,,597086311479.0,4197538.0,,,,0
1836279601,16777217,66,2023,10,13,14,23,16,0,800,site_117,1,5541,01746,6615057,0,0,,,,,6,;,,,,,,,630000,3,,,,,,,,,,80,65,5,-22,;,106,;,84,;,55,,;,,,,,,,,597086311479.0,4197538.0,,,,0
1836279601,16777217,66,2023,10,13,14,23,15,0,500,site_117,1,5541,01747,6615057,0,0,,,,,6,;,,,,,,,630000,3,,,,,,,,,,80,65,6,-34,;,100,;,18,;,-43,,;,,,,,,,,592816263893.0,4200396.0,,,,0
1836279601,16777217,66,2023,10,13,14,23,16,0,800,site_117,1,5541,01747,6615057,0,0,,,,,6,;,,,,,,,630000,3,,,,,,,,,,80,65,6,-34,;,100,;,18,;,-43,,;,,,,,,,,592816263893.0,4200396.0,,,,0
1836279601,16777217,66,2023,10,13,14,23,15,0,500,site_117,2,5541,01748,6615057,0,0,,,,,6,;,,,,,,,630000,3,,,,,,,,,,80,65,4,-44,;,96,;,83,;,88,,;,,,,,,,,598152983384.0,4195186.0,,,,0
1836279601,16777217,66,2023,10,13,14,23,16,0,800,site_117,2,5541,01748,6615057,0,0,,,,,6,;,,,,,,,630000,3,,,,,,,,,,80,65,4,-44,;,96,;,83,;,88,,;,,,,,,,,598152983384.0,4195186.0,,,,0
1836279601,16777217,66,2023,10,13,14,23,15,0,700,site_117,1,5541,01749,6615057,0,0,,,,,5,;,,,,,,,630000,3,,,,,,,,,,80,65,4,-62,;,105,;,-7,;,-79,,;,,,,,,,,586338597297.0,4198624.0,,,,0
1836279601,16777217,65,2023,10,13,14,23,15,0,800,site_117,0,5541,01750,6615057,0,0,,,,,,;,,,,,,,630000,3,,,,,,,,,,80,65,2,-26,;,102,;,124,;,14,,;,,,,,,,,590593235982.0,4196820.0,,,,0
1836279601,16777217,65,2023,10,13,14,23,15,0,800,site_117,1,5541,01751,6615056,0,0,,,,,9,;,,,,,,,630000,3,,,,,,,,,,5,128,1,64,;,-43,;,-100,;,-95,,;,,,,,,,,17320575353.0,4194828.0,,,,0
1836279601,16777217,65,2023,10,13,14,23,16,0,800,site_117,1,5541,01751,6615056,0,0,,,,,9,;,,,,,,,630000,3,,,,,,,,,,5,128,1,64,;,-43,;,-100,;,-95,,;,,,,,,,,17320575353.0,4194828.0,,,,0
1836279601,16777217,66,2023,10,13,14,23,16,0,100,site_117,0,5541,01752,6615057,0,0,,,,,6,;,,,,,,,630000,3,,,,,,,,,,80,65,2,-58,;,105,;,60,;,14,,;,,,,,,,,591666977806.0,4194642.0,,,,0
1836279601,16777217,66,2023,10,13,14,23,16,0,800,site_117,0,5541,01752,6615057,0,0,,,,,6,;,,,,,,,630000,3,,,,,,,,,,80,65,2,-58,;,105,;,60,;,14,,;,,,,,,,,591666977806.0,4194642.0,,,,0
1836279601,16777217,65,2023,10,13,14,23,22,0,0,site_117,0,5541,01752,6615057,0,0,,,,,6,;,,,,,,,630000,3,,,,,,,,,,80,65,2,-58,;,105,;,60,;,14,,;,,,,,,,,591666977806.0,4194642.0,,,,0
1836279601,16777217,66,2023,10,13,14,23,20,0,500,site_117,1,5541,01753,6615057,0,0,,,,,,;,,,,,,,630000,3,,,,,,,,,,80,65,4,,;,,,,,,0,;,12,;,39,;,-15,;,-128,587412339121.0,4196072.0,,,,0
