head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,body_0,body_1,body_2,body_3,body_4,body_5,body_6,body_7,body_8,body_9,body_10,body_11,body_12,body_13,body_14,body_15,body_16,body_17,body_18,body_19,body_20,body_21
1836279601,16777217,64,2023,10,13,14,16,11,0,300,site_117,5,537333097,6615057,0,0,,,,,6,,630000,3,,,,,,,,,,80,65,2,-38;97;-95;39,,589530325287.0,243.0,,,,0
1836279601,16777217,64,2023,10,13,14,16,21,0,500,site_117,4,537333097,6615057,0,0,,,,,6,,630000,3,,,,,,,,,,80,65,2,-38;97;-95;39,,589530325287.0,243.0,,,,0
1836279601,16777217,64,2023,10,13,14,16,1,0,100,site_117,3,537333098,6615057,0,0,,,,,6,,630000,3,,,,,,,,,,80,65,1,-12;106;-8;54,,590577989686.0,1298.0,,,,0
1836279601,16777217,64,2023,10,13,14,16,0,0,900,site_117,3,537333098,6615057,0,0,,,,,6,,630000,3,,,,,,,,,,80,65,1,-12;106;-8;54,,590577989686.0,1298.0,,,,0
1836279601,16777217,64,2023,10,13,14,16,52,0,400,site_117,3,537333099,6615057,0,0,,,,,6,,630000,3,,,,,,,,,,80,65,4,-50;103;-120;94,,592782755934.0,4297.0,,,,0
1836279601,16777217,64,2023,10,13,14,16,1,0,800,site_117,3,537333099,6615057,0,0,,,,,6,,630000,3,,,,,,,,,,80,65,4,-50;103;-120;94,,592782755934.0,4297.0,,,,0
1836279601,16777217,64,2023,10,13,14,16,6,0,200,site_117,3,537333099,6615057,0,0,,,,,6,,630000,3,,,,,,,,,,80,65,4,-50;103;-120;94,,592782755934.0,4297.0,,,,0
1836279601,16777217,64,2023,10,13,14,16,2,0,0,site_117,5,537333100,6615057,0,0,,,,,6,,630000,3,,,,,,,,,,80,65,1,-58;106;38;40,,597031183912.0,2261.0,,,,0
1836279601,16777217,64,2023,10,13,14,16,6,0,200,site_117,5,537333100,6615057,0,0,,,,,6,,630000,3,,,,,,,,,,80,65,1,-58;106;38;40,,597031183912.0,2261.0,,,,0
1836279601,16777217,64,2023,10,13,14,16,2,0,900,site_117,3,537333101,6615057,0,0,,,,,6,,630000,3,,,,,,,,,,80,65,3,-18;104;12;43,,591695088683.0,3051.0,,,,0
1836279601,16777217,64,2023,10,13,14,16,6,0,200,site_117,3,537333101,6615057,0,0,,,,,6,,630000,3,,,,,,,,,,80,65,3,-18;104;12;43,,591695088683.0,3051.0,,,,0
1836279601,16777217,64,2023,10,13,14,16,21,0,300,site_117,2,537333120,6615057,0,0,,,,,6,,630000,3,,,,,,,,,,80,65,4,-46;102;31;-19,,612110458861.0,3222.0,,,,0
1836279601,16777217,64,2023,10,13,14,16,21,0,500,site_117,2,537333120,6615057,0,0,,,,,6,,630000,3,,,,,,,,,,80,65,4,-46;102;31;-19,,612110458861.0,3222.0,,,,0
1836279601,16777217,62,2023,10,13,14,16,23,0,200,site_117,1,537333121,6615056,0,0,,,,,8,,630000,3,,,,,,,,,,5,128,0,4;-97;-14;77,,4530176655.0,2012.0,,,,0
1836279601,16777217,62,2023,10,13,14,16,26,0,700,site_117,1,537333121,6615056,0,0,,,,,8,,630000,3,,,,,,,,,,5,128,0,4;-97;-14;77,,4530176655.0,2012.0,,,,0
1836279601,16777217,64,2023,10,13,14,16,23,0,500,site_117,0,537333122,6615057,0,0,,,,,6,,630000,3,,,,,,,,,,80,65,1,-2;106;27;91,,600242568027.0,3307.0,,,,0
1836279601,16777217,64,2023,10,13,14,16,26,0,700,site_117,0,537333122,6615057,0,0,,,,,6,,630000,3,,,,,,,,,,80,65,1,-2;106;27;91,,600242568027.0,3307.0,,,,0
1836279601,16777217,63,2023,10,13,14,16,23,0,500,site_117,1,537333123,6615056,0,0,,,,,9,,630000,3,,,,,,,,,,5,128,1,38;-76;-93;-34,,17719428489.0,1687.0,,,,0
1836279601,16777217,63,2023,10,13,14,16,26,0,700,site_117,1,537333123,6615056,0,0,,,,,9,,630000,3,,,,,,,,,,5,128,1,38;-76;-93;-34,,17719428489.0,1687.0,,,,0
1836279601,16777217,64,2023,10,13,14,16,23,0,900,site_117,1,537333124,6615057,0,0,,,,,6,,630000,3,,,,,,,,,,80,65,2,-43;103;65;-107,,609929757077.0,4919.0,,,,0
1836279601,16777217,64,2023,10,13,14,16,26,0,700,site_117,1,537333124,6615057,0,0,,,,,6,,630000,3,,,,,,,,,,80,65,2,-43;103;65;-107,,609929757077.0,4919.0,,,,0
1836279601,16777217,64,2023,10,13,14,16,24,0,200,site_117,2,537333125,6615057,0,0,,,,,6,,630000,3,,,,,,,,,,80,65,4,-34;101;-6;44,,592779205164.0,3715.0,,,,0
1836279601,16777217,64,2023,10,13,14,16,26,0,700,site_117,2,537333125,6615057,0,0,,,,,6,,630000,3,,,,,,,,,,80,65,4,-34;101;-6;44,,592779205164.0,3715.0,,,,0
1836279601,16777217,64,2023,10,13,14,16,24,0,300,site_117,1,537333126,6615057,0,0,,,,,6,,630000,3,,,,,,,,,,80,65,1,-31;101;123;-37,,587368135643.0,1484.0,,,,0
1836279601,16777217,64,2023,10,13,14,16,26,0,700,site_117,1,537333126,6615057,0,0,,,,,6,,630000,3,,,,,,,,,,80,65,1,-31;101;123;-37,,587368135643.0,1484.0,,,,0
1836279601,16777217,64,2023,10,13,14,16,25,0,800,site_117,1,537333127,6615057,0,0,,,,,5,,630000,3,,,,,,,,,,80,65,1,-11;103;-74;76,,594871653964.0,2226.0,,,,0
1836279601,16777217,64,2023,10,13,14,16,26,0,700,site_117,1,537333127,6615057,0,0,,,,,5,,630000,3,,,,,,,,,,80,65,1,-11;103;-74;76,,594871653964.0,2226.0,,,,0
1836279601,16777217,64,2023,10,13,14,16,26,0,700,site_117,2,537333128,6615057,0,0,,,,,5,,630000,3,,,,,,,,,,80,65,2,-46;101;-15;37,,589529444645.0,3109.0,,,,0
1836279601,16777217,64,2023,10,13,14,16,26,0,700,site_117,2,537333128,6615057,0,0,,,,,5,,630000,3,,,,,,,,,,80,65,2,-46;101;-15;37,,589529444645.0,3109.0,,,,0
1836279601,16777217,64,2023,10,13,14,16,26,0,700,site_117,1,537333129,6615057,0,0,,,,,6,,630000,3,,,,,,,,,,80,65,2,-50;100;28;51,,595970497587.0,1029.0,,,,0
1836279601,16777217,64,2023,10,13,14,16,31,0,800,site_117,1,537333129,6615057,0,0,,,,,6,,630000,3,,,,,,,,,,80,65,2,-50;100;28;51,,595970497587.0,1029.0,,,,0
1836279601,16777217,64,2023,10,13,14,16,52,0,400,site_117,2,537333130,6615057,0,0,,,,,6,,630000,3,,,,,,,,,,80,65,5,-42;98;56;-66,,592803772606.0,1372.0,,,,0
1836279601,16777217,64,2023,10,13,14,16,26,0,900,site_117,2,537333130,6615057,0,0,,,,,6,,630000,3,,,,,,,,,,80,65,5,-42;98;56;-66,,592803772606.0,1372.0,,,,0
1836279601,16777217,64,2023,10,13,14,16,31,0,800,site_117,2,537333130,6615057,0,0,,,,,6,,630000,3,,,,,,,,,,80,65,5,-42;98;56;-66,,592803772606.0,1372.0,,,,0
1836279601,16777217,64,2023,10,13,14,16,27,0,500,site_117,1,537333131,6615057,0,0,,,,,6,,630000,3,,,,,,,,,,80,65,2,-40;101;0;84,,593823653972.0,72.0,,,,0
1836279601,16777217,64,2023,10,13,14,16,31,0,800,site_117,1,537333131,6615057,0,0,,,,,6,,630000,3,,,,,,,,,,80,65,2,-40;101;0;84,,593823653972.0,72.0,,,,0
1836279601,16777217,64,2023,10,13,14,16,28,0,100,site_117,1,537333132,6615057,0,0,,,,,6,,630000,3,,,,,,,,,,80,65,3,-3;99;43;-107,,592765823893.0,4801.0,,,,0
1836279601,16777217,64,2023,10,13,14,16,31,0,800,site_117,1,537333132,6615057,0,0,,,,,6,,630000,3,,,,,,,,,,80,65,3,-3;99;43;-107,,592765823893.0,4801.0,,,,0
1836279601,16777217,64,2023,10,13,14,16,22,0,700,site_117,7,537333136,6615057,0,0,,,,,5,,630000,3,,,,,,,,,,80,65,2,-12;101;-17;-12,,589527470068.0,6265.0,,,,0
1836279601,16777217,64,2023,10,13,14,16,23,0,300,site_117,7,537333137,6615057,0,0,,,,,6,,630000,3,,,,,,,,,,80,65,1,-21;109;-94;13,,599178453517.0,5768.0,,,,0
1836279601,16777217,64,2023,10,13,14,16,47,0,100,site_117,7,537333138,6615057,0,0,,,,,6,,630000,3,,,,,,,,,,80,65,2,-20;96;0;99,,600255520867.0,411.0,,,,0
1836279601,16777217,64,2023,10,13,14,16,23,0,700,site_117,7,537333138,6615057,0,0,,,,,6,,630000,3,,,,,,,,,,80,65,2,-20;96;0;99,,600255520867.0,411.0,,,,0
1836279601,16777217,64,2023,10,13,14,16,24,0,500,site_117,6,537333139,6615057,0,0,,,,,6,,630000,3,,,,,,,,,,80,65,1,-48;108;-87;46,,595952347438.0,2773.0,,,,0
1836279601,16777217,64,2023,10,13,14,16,26,0,700,site_117,6,537333139,6615057,0,0,,,,,6,,630000,3,,,,,,,,,,80,65,1,-48;108;-87;46,,595952347438.0,2773.0,,,,0
1836279601,16777217,63,2023,10,13,14,17,2,0,700,site_117,6,537333140,6615056,0,0,,,,,8;5,,630000,3,,,,,,,,,,5,128,0,-87;7;-63;97,,198837052.0,4799.0,,,,0
1836279601,16777217,62,2023,10,13,14,16,24,0,900,site_117,6,537333140,6615056,0,0,,,,,8,,630000,3,,,,,,,,,,5,128,0,-87;7;-63;97,,198837052.0,4799.0,,,,0
1836279601,16777217,64,2023,10,13,14,16,25,0,200,site_117,7,537333141,6615057,0,0,,,,,6,,630000,3,,,,,,,,,,80,65,1,-17;103;-93;44,,589511148332.0,5492.0,,,,0
1836279601,16777217,64,2023,10,13,14,16,25,0,500,site_117,6,537333142,6615057,0,0,,,,,6,,630000,3,,,,,,,,,,80,65,1,-63;99;-119;-58,,595944040902.0,4844.0,,,,0
1836279601,16777217,64,2023,10,13,14,16,31,0,800,site_117,6,537333142,6615057,0,0,,,,,6,,630000,3,,,,,,,,,,80,65,1,-63;99;-119;-58,,595944040902.0,4844.0,,,,0
1836279601,16777217,63,2023,10,13,14,16,25,0,400,site_117,6,537333143,6615056,0,0,,,,,8,,630000,3,,,,,,,,,,5,128,1,56;101;-30;-126,,22063547458.0,5141.0,,,,0
1836279601,16777217,63,2023,10,13,14,16,31,0,800,site_117,6,537333143,6615056,0,0,,,,,8,,630000,3,,,,,,,,,,5,128,1,56;101;-30;-126,,22063547458.0,5141.0,,,,0
1836279601,16777217,64,2023,10,13,14,16,25,0,900,site_117,6,537333144,6615057,0,0,,,,,6,,630000,3,,,,,,,,,,80,65,4,-34;98;-73;-96,,599220115360.0,4070.0,,,,0
1836279601,16777217,64,2023,10,13,14,16,31,0,800,site_117,6,537333144,6615057,0,0,,,,,6,,630000,3,,,,,,,,,,80,65,4,-34;98;-73;-96,,599220115360.0,4070.0,,,,0
1836279601,16777217,63,2023,10,13,14,16,26,0,0,site_117,7,537333145,6615057,0,0,,,,,6,,630000,3,,,,,,,,,,80,65,6,-45;107;122;90,,594966600282.0,3786.0,,,,0
1836279601,16777217,64,2023,10,13,14,16,26,0,200,site_117,7,537333146,6615057,0,0,,,,,5,,630000,3,,,,,,,,,,80,65,2,-61;100;-96;99,,585234022499.0,709.0,,,,0
1836279601,16777217,64,2023,10,13,14,16,26,0,700,site_117,7,537333147,6615057,0,0,,,,,6,,630000,3,,,,,,,,,,80,65,6,-52;100;-120;123,,596041500795.0,5667.0,,,,0
1836279601,16777217,64,2023,10,13,14,16,52,0,400,site_117,2,537333153,6615057,0,0,,,,,6,,630000,3,,,,,,,,,,80,65,1,-45;109;52;-45,,586290525395.0,6102.0,,,,0
1836279601,16777217,64,2023,10,13,14,16,29,0,600,site_117,2,537333153,6615057,0,0,,,,,6,,630000,3,,,,,,,,,,80,65,1,-45;109;52;-45,,586290525395.0,6102.0,,,,0
1836279601,16777217,64,2023,10,13,14,16,31,0,800,site_117,2,537333153,6615057,0,0,,,,,6,,630000,3,,,,,,,,,,80,65,1,-45;109;52;-45,,586290525395.0,6102.0,,,,0
1836279601,16777217,64,2023,10,13,14,16,29,0,800,site_117,2,537333154,6615057,0,0,,,,,5,,630000,3,,,,,,,,,,80,65,2,-38;109;-26;26,,588444780058.0,2558.0,,,,0
1836279601,16777217,64,2023,10,13,14,16,31,0,800,site_117,2,537333154,6615057,0,0,,,,,5,,630000,3,,,,,,,,,,80,65,2,-38;109;-26;26,,588444780058.0,2558.0,,,,0
1836279601,16777217,64,2023,10,13,14,16,30,0,600,site_117,1,537333155,6615057,0,0,,,,,5,,630000,3,,,,,,,,,,80,65,4,-23;99;-72;81,,585265035345.0,4642.0,,,,0
1836279601,16777217,64,2023,10,13,14,16,31,0,800,site_117,1,537333155,6615057,0,0,,,,,5,,630000,3,,,,,,,,,,80,65,4,-23;99;-72;81,,585265035345.0,4642.0,,,,0
1836279601,16777217,64,2023,10,13,14,16,30,0,800,site_117,2,537333156,6615057,0,0,,,,,6,,630000,3,,,,,,,,,,80,65,3,-31;103;-16;74,,592762490954.0,3272.0,,,,0
1836279601,16777217,64,2023,10,13,14,16,31,0,800,site_117,2,537333156,6615057,0,0,,,,,6,,630000,3,,,,,,,,,,80,65,3,-31;103;-16;74,,592762490954.0,3272.0,,,,0
1836279601,16777217,64,2023,10,13,14,16,30,0,900,site_117,1,537333157,6615057,0,0,,,,,6,,630000,3,,,,,,,,,,80,65,1,-7;103;-24;-109,,595949291667.0,5185.0,,,,0
1836279601,16777217,64,2023,10,13,14,16,31,0,800,site_117,1,537333157,6615057,0,0,,,,,6,,630000,3,,,,,,,,,,80,65,1,-7;103;-24;-109,,595949291667.0,5185.0,,,,0
1836279601,16777217,64,2023,10,13,14,16,31,0,900,site_117,2,537333158,6615057,0,0,,,,,6,,630000,3,,,,,,,,,,80,65,1,-52;103;-39;-80,,586281949616.0,2286.0,,,,0
1836279601,16777217,64,2023,10,13,14,16,36,0,900,site_117,2,537333158,6615057,0,0,,,,,6,,630000,3,,,,,,,,,,80,65,1,-52;103;-39;-80,,586281949616.0,2286.0,,,,0
1836279601,16777217,64,2023,10,13,14,16,33,0,100,site_117,1,537333159,6615057,0,0,,,,,6,,630000,3,,,,,,,,,,80,65,6,-47;108;-67;-47,,591741926865.0,1937.0,,,,0
1836279601,16777217,64,2023,10,13,14,16,36,0,900,site_117,1,537333159,6615057,0,0,,,,,6,,630000,3,,,,,,,,,,80,65,6,-47;108;-67;-47,,591741926865.0,1937.0,,,,0
1836279601,16777217,63,2023,10,13,14,16,33,0,900,site_117,0,537333160,6615056,0,0,,,,,5,,630000,3,,,,,,,,,,5,128,1,52;-12;-83;102,,22492873400.0,5027.0,,,,0
1836279601,16777217,63,2023,10,13,14,16,36,0,900,site_117,0,537333160,6615056,0,0,,,,,5,,630000,3,,,,,,,,,,5,128,1,52;-12;-83;102,,22492873400.0,5027.0,,,,0
1836279601,16777217,62,2023,10,13,14,16,34,0,100,site_117,2,537333161,6615056,0,0,,,,,9,,630000,3,,,,,,,,,,5,128,0,-121;30;-25;-105,,142082496.0,3895.0,,,,0
1836279601,16777217,62,2023,10,13,14,16,36,0,900,site_117,2,537333161,6615056,0,0,,,,,9,,630000,3,,,,,,,,,,5,128,0,-121;30;-25;-105,,142082496.0,3895.0,,,,0
1836279601,16777217,64,2023,10,13,14,16,42,0,0,site_117,0,537333162,6615057,0,0,,,,,6,,630000,3,,,,,,,,,,80,65,1,-50;104;47;-24,,588431364072.0,2234.0,,,,0
1836279601,16777217,64,2023,10,13,14,16,40,0,400,site_117,0,537333162,6615057,0,0,,,,,6,,630000,3,,,,,,,,,,80,65,1,-50;104;47;-24,,588431364072.0,2234.0,,,,0
1836279601,16777217,62,2023,10,13,14,16,42,0,0,site_117,0,537333163,6615056,0,0,,,,,9,,630000,3,,,,,,,,,,5,128,0,-128;-11;109;-126,,4566352613.0,5978.0,,,,0
1836279601,16777217,62,2023,10,13,14,16,40,0,900,site_117,0,537333163,6615056,0,0,,,,,9,,630000,3,,,,,,,,,,5,128,0,-128;-11;109;-126,,4566352613.0,5978.0,,,,0
1836279601,16777217,64,2023,10,13,14,16,52,0,400,site_117,2,537333164,6615057,0,0,,,,,6,,630000,3,,,,,,,,,,80,65,2,-16;104;26;-55,,584160385737.0,5166.0,,,,0
1836279601,16777217,64,2023,10,13,14,16,42,0,0,site_117,2,537333164,6615057,0,0,,,,,6,,630000,3,,,,,,,,,,80,65,2,-16;104;26;-55,,584160385737.0,5166.0,,,,0
1836279601,16777217,64,2023,10,13,14,16,41,0,0,site_117,2,537333164,6615057,0,0,,,,,6,,630000,3,,,,,,,,,,80,65,2,-16;104;26;-55,,584160385737.0,5166.0,,,,0
1836279601,16777217,64,2023,10,13,14,16,52,0,400,site_117,0,537333165,6615057,0,0,,,,,6,,630000,3,,,,,,,,,,80,65,2,-55;104;88;-41,,586300225751.0,5054.0,,,,0
1836279601,16777217,64,2023,10,13,14,16,42,0,0,site_117,0,537333165,6615057,0,0,,,,,6,,630000,3,,,,,,,,,,80,65,2,-55;104;88;-41,,586300225751.0,5054.0,,,,0
1836279601,16777217,64,2023,10,13,14,16,41,0,300,site_117,0,537333165,6615057,0,0,,,,,6,,630000,3,,,,,,,,,,80,65,2,-55;104;88;-41,,586300225751.0,5054.0,,,,0
1836279601,16777217,64,2023,10,13,14,16,42,0,0,site_117,1,537333166,6615057,0,0,,,,,6,,630000,3,,,,,,,,,,80,65,1,-13;104;80;-104,,600250839192.0,5448.0,,,,0
1836279601,16777217,64,2023,10,13,14,16,41,0,400,site_117,1,537333166,6615057,0,0,,,,,6,,630000,3,,,,,,,,,,80,65,1,-13;104;80;-104,,600250839192.0,5448.0,,,,0
1836279601,16777217,64,2023,10,13,14,16,47,0,100,site_117,6,537333172,6615057,0,0,,,,,6,,630000,3,,,,,,,,,,80,65,1,-48;108;-87;46,,597026089262.0,2190.0,,,,0
1836279601,16777217,63,2023,10,13,14,16,38,0,0,site_117,6,537333172,6615057,0,0,,,,,6,,630000,3,,,,,,,,,,80,65,1,-48;108;-87;46,,597026089262.0,2190.0,,,,0
1836279601,16777217,64,2023,10,13,14,16,52,0,400,site_117,1,537333173,6615057,0,0,,,,,6,,630000,3,,,,,,,,,,80,65,2,-40;101;0;84,,594897395796.0,2697.0,,,,0
1836279601,16777217,64,2023,10,13,14,16,42,0,0,site_117,1,537333173,6615057,0,0,,,,,6,,630000,3,,,,,,,,,,80,65,2,-40;101;0;84,,594897395796.0,2697.0,,,,0
1836279601,16777217,64,2023,10,13,14,16,41,0,300,site_117,1,537333173,6615057,0,0,,,,,6,,630000,3,,,,,,,,,,80,65,2,-40;101;0;84,,594897395796.0,2697.0,,,,0
1836279601,16777217,64,2023,10,13,14,16,52,0,600,site_117,7,537333181,6615057,0,0,,,,,6,,630000,3,,,,,,,,,,80,65,1,-19;-23;9;108,,653927950700.0,5664.0,,,,0
1836279601,16777217,64,2023,10,13,14,16,52,0,700,site_117,7,537333182,6615057,0,0,,,,,6,,630000,3,,,,,,,,,,80,65,1,-45;96;20;-115,,593799402637.0,561.0,,,,0
1836279601,16777217,64,2023,10,13,14,16,52,0,900,site_117,7,537333183,6615057,0,0,,,,,5,,630000,3,,,,,,,,,,80,65,3,-54;107;-57;-109,,585252571027.0,2575.0,,,,0
1836279601,16777217,63,2023,10,13,14,16,53,0,0,site_117,6,537333184,6615057,0,0,,,,,6,,630000,3,,,,,,,,,,80,65,1,-48;108;-122;19,,584140531219.0,4605.0,,,,0
1836279601,16777217,64,2023,10,13,14,16,57,0,600,site_117,6,537333184,6615057,0,0,,,,,6,,630000,3,,,,,,,,,,80,65,1,-48;108;-122;19,,584140531219.0,4605.0,,,,0
1836279601,16777217,64,2023,10,13,14,16,53,0,500,site_117,7,537333185,6615057,0,0,,,,,5,,630000,3,,,,,,,,,,80,65,5,-39;100;78;123,,587429580411.0,3457.0,,,,0
1836279601,16777217,63,2023,10,13,14,16,53,0,500,site_117,6,537333186,6615056,0,0,,,,,8,,630000,3,,,,,,,,,,5,128,1,56;101;-30;-126,,17768580162.0,280.0,,,,0
1836279601,16777217,63,2023,10,13,14,16,57,0,600,site_117,6,537333186,6615056,0,0,,,,,8,,630000,3,,,,,,,,,,5,128,1,56;101;-30;-126,,17768580162.0,280.0,,,,0
1836279601,16777217,64,2023,10,13,14,16,53,0,600,site_117,7,537333187,6615057,0,0,,,,,5,,630000,3,,,,,,,,,,80,65,6,-1;99;105;-64,,590661945792.0,5600.0,,,,0
1836279601,16777217,64,2023,10,13,14,16,53,0,800,site_117,6,537333188,6615057,0,0,,,,,6,,630000,3,,,,,,,,,,80,65,2,-11;107;8;96,,586296936544.0,417.0,,,,0
1836279601,16777217,64,2023,10,13,14,16,57,0,600,site_117,6,537333188,6615057,0,0,,,,,6,,630000,3,,,,,,,,,,80,65,2,-11;107;8;96,,586296936544.0,417.0,,,,0
1836279601,16777217,64,2023,10,13,14,16,53,0,800,site_117,7,537333189,6615057,0,0,,,,,6,,630000,3,,,,,,,,,,80,65,1,-59;100;-17;35,,592731877155.0,3743.0,,,,0
1836279601,16777217,63,2023,10,13,14,16,54,0,0,site_117,7,537333190,6615057,0,0,,,,,5,,630000,3,,,,,,,,,,80,65,2,-50;98;-25;-118,,600256866186.0,3634.0,,,,0
1836279601,16777217,64,2023,10,13,14,16,54,0,100,site_117,7,537333191,6615057,0,0,,,,,6,,630000,3,,,,,,,,,,80,65,4,-56;99;-100;-53,,584187485387.0,427.0,,,,0
1836279601,16777217,64,2023,10,13,14,16,54,0,400,site_117,7,537333192,6615057,0,0,,,,,6,,630000,3,,,,,,,,,,80,65,2,-20;96;0;99,,584149393507.0,5489.0,,,,0
1836279601,16777217,64,2023,10,13,14,17,2,0,400,site_117,6,537333193,6615057,0,0,,,,,6,,630000,3,,,,,,,,,,80,65,6,-27;103;-85;3,,590673226499.0,5062.0,,,,0
1836279601,16777217,64,2023,10,13,14,17,7,0,800,site_117,6,537333193,6615057,0,0,,,,,6,,630000,3,,,,,,,,,,80,65,6,-27;103;-85;3,,590673226499.0,5062.0,,,,0
1836279601,16777217,64,2023,10,13,14,17,2,0,400,site_117,7,537333194,6615057,0,0,,,,,5,,630000,3,,,,,,,,,,80,65,6,-35;105;125;34,,599251098914.0,699.0,,,,0
1836279601,16777217,64,2023,10,13,14,17,10,0,900,site_117,7,537333195,6615057,0,0,,,,,6,,630000,3,,,,,,,,,,80,65,5,-58;106;-42;28,,599234541084.0,4597.0,,,,0
1836279601,16777217,64,2023,10,13,14,17,4,0,700,site_117,0,537333205,6615057,0,0,,,,,6,,630000,3,,,,,,,,,,80,65,2,-41;100;-10;70,,599183169094.0,1724.0,,,,0
1836279601,16777217,64,2023,10,13,14,17,7,0,800,site_117,0,537333205,6615057,0,0,,,,,6,,630000,3,,,,,,,,,,80,65,2,-41;100;-10;70,,599183169094.0,1724.0,,,,0
1836279601,16777217,64,2023,10,13,14,17,4,0,900,site_117,1,537333206,6615057,0,0,,,,,6,,630000,3,,,,,,,,,,80,65,4,-20;99;64;-82,,587412775086.0,6169.0,,,,0
1836279601,16777217,64,2023,10,13,14,17,7,0,800,site_117,1,537333206,6615057,0,0,,,,,6,,630000,3,,,,,,,,,,80,65,4,-20;99;64;-82,,587412775086.0,6169.0,,,,0
1836279601,16777217,64,2023,10,13,14,17,6,0,400,site_117,0,537333207,6615057,0,0,,,,,5,,630000,3,,,,,,,,,,80,65,5,-60;108;-117;1,,590642416385.0,3002.0,,,,0
1836279601,16777217,64,2023,10,13,14,17,7,0,800,site_117,0,537333207,6615057,0,0,,,,,5,,630000,3,,,,,,,,,,80,65,5,-60;108;-117;1,,590642416385.0,3002.0,,,,0
1836279601,16777217,64,2023,10,13,14,17,7,0,100,site_117,0,537333208,6615057,0,0,,,,,5,,630000,3,,,,,,,,,,80,65,1,-2;108;118;72,,592730175048.0,5031.0,,,,0
1836279601,16777217,64,2023,10,13,14,17,7,0,800,site_117,0,537333208,6615057,0,0,,,,,5,,630000,3,,,,,,,,,,80,65,1,-2;108;118;72,,592730175048.0,5031.0,,,,0
1836279601,16777217,64,2023,10,13,14,17,6,0,800,site_117,0,537333209,6615057,0,0,,,,,6,,630000,3,,,,,,,,,,80,65,3,-41;108;29;13,,586317798669.0,4045.0,,,,0
1836279601,16777217,64,2023,10,13,14,17,7,0,800,site_117,0,537333209,6615057,0,0,,,,,6,,630000,3,,,,,,,,,,80,65,3,-41;108;29;13,,586317798669.0,4045.0,,,,0
1836279601,16777217,64,2023,10,13,14,17,7,0,200,site_117,0,537333210,6615057,0,0,,,,,6,,630000,3,,,,,,,,,,80,65,1,-60;102;20;45,,599176680493.0,2689.0,,,,0
1836279601,16777217,64,2023,10,13,14,17,7,0,800,site_117,0,537333210,6615057,0,0,,,,,6,,630000,3,,,,,,,,,,80,65,1,-60;102;20;45,,599176680493.0,2689.0,,,,0
1836279601,16777217,64,2023,10,13,14,17,7,0,500,site_117,1,537333211,6615057,0,0,,,,,6,,630000,3,,,,,,,,,,80,65,6,-39;107;-89;-15,,587444750321.0,5933.0,,,,0
1836279601,16777217,64,2023,10,13,14,17,7,0,800,site_117,1,537333211,6615057,0,0,,,,,6,,630000,3,,,,,,,,,,80,65,6,-39;107;-89;-15,,587444750321.0,5933.0,,,,0
1836279601,16777217,64,2023,10,13,14,17,23,0,200,site_117,2,537333211,6615057,0,0,,,,,6,,630000,3,,,,,,,,,,80,65,6,-39;107;-89;-15,,587444750321.0,5933.0,,,,0
1836279601,16777217,64,2023,10,13,14,17,28,0,300,site_117,1,537333211,6615057,0,0,,,,,6,,630000,3,,,,,,,,,,80,65,6,-39;107;-89;-15,,587444750321.0,5933.0,,,,0
1836279601,16777217,61,2023,10,13,14,17,7,0,600,site_117,2,537333212,6615056,0,0,,,,,8,,630000,3,,,,,,,,,,5,128,0,114;94;-97;19,,71369426.0,1828.0,,,,0
1836279601,16777217,61,2023,10,13,14,17,7,0,800,site_117,2,537333212,6615056,0,0,,,,,8,,630000,3,,,,,,,,,,5,128,0,114;94;-97;19,,71369426.0,1828.0,,,,0
1836279601,16777217,64,2023,10,13,14,17,7,0,600,site_117,0,537333213,6615057,0,0,,,,,6,,630000,3,,,,,,,,,,80,65,5,-52;108;-41;52,,586355447604.0,4541.0,,,,0
1836279601,16777217,64,2023,10,13,14,17,7,0,800,site_117,0,537333213,6615057,0,0,,,,,6,,630000,3,,,,,,,,,,80,65,5,-52;108;-41;52,,586355447604.0,4541.0,,,,0
1836279601,16777217,62,2023,10,13,14,17,8,0,0,site_117,2,537333214,6615056,0,0,,,,,9,,630000,3,,,,,,,,,,5,128,1,-58;110;107;73,,17239180377.0,641.0,,,,0
1836279601,16777217,64,2023,10,13,14,17,5,0,500,site_117,7,537333220,6615057,0,0,,,,,6,,630000,3,,,,,,,,,,80,65,4,-56;99;-100;-53,,585261227211.0,2535.0,,,,0
1836279601,16777217,64,2023,10,13,14,17,28,0,300,site_117,7,537333220,6615057,0,0,,,,,6,,630000,3,,,,,,,,,,80,65,4,-56;99;-100;-53,,585261227211.0,2535.0,,,,0
1836279601,16777217,63,2023,10,13,14,17,8,0,600,site_117,0,537333222,6615057,0,0,,,,,,,630000,3,,,,,,,,,,80,65,5,-60;108;-117;1,,591716158209.0,2814.0,,,,0
1836279601,16777217,64,2023,10,13,14,17,18,0,0,site_117,3,537333228,6615057,0,0,,,,,6,,630000,3,,,,,,,,,,80,65,5,-30;107;125;44,,599245503788.0,2008.0,,,,0
1836279601,16777217,64,2023,10,13,14,17,16,0,300,site_117,3,537333228,6615057,0,0,,,,,6,,630000,3,,,,,,,,,,80,65,5,-30;107;125;44,,599245503788.0,2008.0,,,,0
